z_value,k_value
835378949764,258
894247918157,258
896568610101,258
859259424266,258
816367345164,258
922177733621,258
838246991160,258
996106487932,258
809729558649,258
149176265812,258
859248981579,258
860143958359,258
887430014788,258
802511293907,258
798914794578,258
868234642083,258
833260557615,258
853069168050,258
143348037731,258
832848496503,258
829059601529,258
150108328788,258
994333434850,258
832755139331,258
892837432446,258
867187975208,258
895703057293,258
802242296516,258
140915428056,258
826144239167,258
842689821264,258
834966374329,258
867090830114,258
834101389396,258
818561379333,258
833365754691,258
899139624788,258
828002227704,258
843606725568,258
848747825716,258
141302224016,258
821757929167,258
847344339360,258
860654526856,258
149481565692,258
841239058413,258
854687794112,258
817589293933,258
860288766679,258
139075290645,258
850144440542,258
991940611974,258
865646034712,258
994998674142,258
833496817621,258
846079103649,258
824920591666,258
936478069518,258
844537815778,258
827550718561,258
930733204121,258
912400584901,258
809321835405,258
869008214446,258
856856388273,258
901180720889,258
799066624837,258
855567529100,258
878818089376,258
994265127695,258
800208426081,258
871625171975,258
136305280729,258
165167324944,258
844894075301,258
847937776940,258
865728341509,258
907394362381,258
827847848880,258
869284460322,258
897574723699,258
872232155875,258
895242726896,258
827078292612,258
889147181297,258
843555950560,258
911663792562,258
911772136344,258
139629754704,258
868570889580,258
24905025028,258
133209111402,258
896027509589,258
920249574353,258
136862885673,258
860702936538,258
842979198322,258
845925236820,258
825345114340,258
833306892310,258
824985721382,258
848372105044,258
141691514990,258
849192666123,258
144459855976,258
992530409014,258
165555076208,258
808022711892,258
808565147687,258
835409988184,258
827772812918,258
900247003185,258
896898608422,258
3788814648,258
806015128969,258
865623529070,258
137465454173,258
830257277005,258
828059043969,258
810986661586,258
845343928319,258
895771659446,258
798803134589,258
833166841418,258
895063645207,258
805290502264,258
827958413866,258
891507254914,258
844776182203,258
165111007635,258
871853317600,258
899730720092,258
149856832577,258
836301434553,258
880547104637,258
800188165391,258
156051214785,258
836302658543,258
802129511489,258
829103546683,258
871642526007,258
860563199502,258
894322929206,258
798915045569,258
859247074696,258
845403510146,258
149597303477,258
138913475210,258
894440019271,258
809961628402,258
920975725400,258
798926200253,258
894274219871,258
150689101313,258
836963717361,258
137160061161,258
136869194918,258
806832066738,258
882451700746,258
995630863589,258
835553784622,258
828627503012,258
844514094294,258
898036087165,258
921912415419,258
899514661637,258
831482056529,258
802592801163,258
133048760472,258
824897632935,258
878895762610,258
857137823944,258
827914200258,258
844397281064,258
802356803325,258
845115490258,258
899122863077,258
825175532839,258
144909973490,258
873051973992,258
844436728396,258
834037490422,258
836944892770,258
994519602508,258
828053414589,258
818485963624,258
920946556377,258
810179233784,258
879119041143,258
832102473826,258
920133937384,258
847065328388,258
851940772729,258
24846309098,258
894952399191,258
150013957406,258
911770043662,258
839742488694,258
145987893455,258
897220442771,258
810361959506,258
854568052805,258
869914316806,258
872288628482,258
936453667935,258
868152973475,258
843947710004,258
133375707316,258
888958582422,258
23619678338,258
868974116631,258
868396054721,258
865516481456,258
844175491715,258
855377676432,258
845343218884,258
832330337726,258
824198378251,258
134091824759,258
149966968690,258
920028003864,258
846553790849,258
24924093159,258
856846701354,258
837509761099,258
868188307854,258
801599896281,258
829369342188,258
990629726789,258
919921320864,258
888000678970,258
810530002229,258
798284516437,258
843883652008,258
860351752490,258
869630660397,258
141690542456,258
849211768248,258
134665839840,258
855446239701,258
801868928597,258
839705415536,258
894107437460,258
882597486955,258
823544960237,258
3698112444,258
818276680308,258
892868740252,258
898223865545,258
994151805761,258
809878445697,258
867908095941,258
803780490999,258
869025575463,258
862571181264,258
803725353908,258
809890574543,258
818555746228,258
832830124070,258
992450755789,258
903767474462,258
809266185854,258
848562828964,258
144537247718,258
808644739213,258
145315804985,258
878377609654,258
907352336916,258
820662432118,258
133208002663,258
865217862884,258
845456050709,258
859303228558,258
802721519024,258
872246677289,258
828277644003,258
906526947395,258
891665499891,258
142141012708,258
846926571103,258
827913664049,258
835314090597,258
909539427842,258
903547790368,258
856481096009,258
852048764704,258
912198867649,258
889179263032,258
902036798187,258
883401321946,258
991755365162,258
996803010814,258
865895053372,258
879453213886,258
921881758376,258
990390385734,258
24969230872,258
827793478966,258
832217408577,258
145314875525,258
818514224375,258
808545990848,258
141263833037,258
831053973642,258
854083871702,258
141094374704,258
831857451937,258
845457754797,258
823242720683,258
823972021696,258
894986568951,258
798434418161,258
871885507601,258
832269675332,258
813260279131,258
993060006761,258
868185019820,258
672755065,258
892988123699,258
833629321773,258
808166889009,258
827811283991,258
845828176244,258
138436062960,258
839821601753,258
811018266017,258
138019359904,258
802877964918,258
863192001358,258
890595216305,258
887675612001,258
146563390038,258
893495681463,258
897349558771,258
144715118222,258
990546365735,258
137862901902,258
145824505017,258
807223982178,258
809831014602,258
851976654493,258
831972349436,258
800204941072,258
878845992266,258
849536173512,258
897783504800,258
144809743856,258
920218941756,258
921027469915,258
854732868961,258
848692964996,258
899409303442,258
22468407639,258
861184634502,258
888518661261,258
994359541918,258
813262836310,258
899433242856,258
134480618407,258
868312445004,258
142845783383,258
832711271477,258
896840539761,258
889127510600,258
920030480717,258
839790837141,258
900038862834,258
829358435236,258
891486290610,258
993248424493,258
139223506209,258
894413229777,258
829355163267,258
146457931959,258
829902885715,258
804478293285,258
23109688890,258
826878649416,258
835751427105,258
841885335278,258
807992915623,258
823404275347,258
874554182869,258
894446478924,258
149128661259,258
22271983792,258
856855452294,258
920485740528,258
994151504478,258
804577679374,258
828073597281,258
842071986758,258
883556660731,258
879291319987,258
899590217509,258
827783728717,258
830223707017,258
144121158403,258
832193647977,258
869902773062,258
838247776032,258
141257191077,258
903643688188,258
852395890514,258
801952097798,258
846973820357,258
897932122462,258
913562762552,258
134787369287,258
824507377577,258
936404220528,258
892032445176,258
829458364519,258
834700833774,258
894350794144,258
936476485571,258
899802359753,258
149865829386,258
890604143730,258
837454526220,258
804822243751,258
850461150287,258
801637932892,258
808667192935,258
845469380264,258
134163405281,258
140191800660,258
995122893248,258
153323355597,258
137399849250,258
141445384129,258
809731657152,258
829021794722,258
144514951390,258
816134008812,258
832085849718,258
897362967488,258
893712492427,258
836351308972,258
824677729514,258
843538164162,258
992863727036,258
841657280457,258
894668242196,258
824185878039,258
830435022479,258
809869754361,258
865424214630,258
801849547774,258
865628973581,258
897769830190,258
143477226142,258
137223747327,258
806068069535,258
893508650829,258
899218332023,258
900446884800,258
891697769985,258
919916953659,258
889101336711,258
833492317237,258
866420281586,258
826476119692,258
145164051326,258
920894077048,258
807010691613,258
894469429274,258
145365860779,258
136734220898,258
145103111631,258
897442827467,258
830103501678,258
859246054432,258
831808612915,258
872198030819,258
847265610705,258
828452809481,258
139984078473,258
802731219680,258
896033432335,258
892829708756,258
821373011917,258
823000397999,258
165523804259,258
895357603441,258
822941789171,258
857273751405,258
820956891403,258
882905311650,258
151564539411,258
854710392654,258
828381956323,258
835846787319,258
881931867451,258
894466544036,258
830808896106,258
936818264192,258
994778789813,258
827932438348,258
827985492303,258
840643836186,258
143218235346,258
867197681685,258
136724351207,258
906784438994,258
813259114046,258
839974848554,258
149035569979,258
920021273895,258
833371377551,258
833637476201,258
847294035601,258
833312506322,258
843428357505,258
895123784664,258
837202654453,258
165325223934,258
137862536125,258
882740216097,258
845866330900,258
993250031025,258
885688839481,258
831630072324,258
818746719510,258
138677058509,258
898717595265,258
803107451881,258
879115800839,258
852760851849,258
895596040646,258
834163124441,258
995364307892,258
902815626469,258
841030876386,258
850756120636,258
139548678184,258
134105681675,258
136040984188,258
849827524974,258
833348718472,258
867205299670,258
803115217947,258
150693287375,258
839505554410,258
843858877197,258
900787782157,258
831325348933,258
833011118696,258
799032200827,258
136732282816,258
839962145547,258
809355709004,258
801780793351,258
823834305862,258
802251468879,258
829025667860,258
831251213793,258
826274330728,258
820409582230,258
827008621535,258
894591099350,258
826200138545,258
875980622368,258
845428909176,258
827479188564,258
895372224274,258
804514882854,258
808835279430,258
855215308955,258
990021180828,258
865618395154,258
143424632727,258
818570808974,258
991904593306,258
843356529484,258
831965097692,258
896287580953,258
996573244222,258
139108320466,258
3778048093,258
900001952658,258
810760233086,258
836280151969,258
897939412157,258
868890106911,258
920166586992,258
834128560033,258
828299005051,258
850700362120,258
809920859524,258
836398364045,258
993263766403,258
860014223960,258
833366808249,258
835618465907,258
825048391009,258
992380047218,258
832667195239,258
878558855504,258
889510584763,258
853013758548,258
802562009311,258
798917837674,258
919936631807,258
849520551973,258
879273432773,258
841773504857,258
849076736952,258
138966744300,258
888969915920,258
852889562492,258
895522629377,258
892726653256,258
833336660872,258
136138973991,258
854927791283,258
871828509961,258
860972283176,258
24333262584,258
895301926882,258
896147747757,258
818967266242,258
138416368748,258
805119206664,258
139422993642,258
134291895200,258
140784179792,258
832295263652,258
165658296552,258
844925352140,258
994938665070,258
134683019249,258
141960080481,258
993296420668,258
804511797382,258
905861267355,258
936361788540,258
849505987252,258
825434978586,258
810048765038,258
889181882144,258
136854269309,258
139076576569,258
811730781338,258
882208954078,258
165691894712,258
845823529177,258
852503312519,258
136722286232,258
872252046364,258
995247119107,258
807118799771,258
841281705304,258
824612158584,258
134610140231,258
141354807886,258
809621399036,258
831478620880,258
841806494399,258
831159674563,258
827516097110,258
846119569382,258
839964316693,258
165528702317,258
930875935825,258
833290939685,258
831786782481,258
919960871339,258
852437639609,258
827423062875,258
832142947708,258
867490830133,258
803694814211,258
833799470217,258
138071943541,258
832329988946,258
147111269646,258
893396917265,258
893438801403,258
833105698927,258
867130671163,258
818514050684,258
862209720538,258
809598992114,258
865895614261,258
833243945381,258
894775807160,258
140719201183,258
149895338342,258
798488561065,258
833283386659,258
887609559345,258
887882136973,258
830572686159,258
804984409363,258
809943941888,258
823198048166,258
839450251079,258
823855977273,258
872241002275,258
894552719314,258
844412760111,258
834593090928,258
852026042063,258
818418263458,258
804397606990,258
911772269058,258
834750324721,258
899280784885,258
804952642881,258
852538807318,258
852959275246,258
912772273180,258
852038722253,258
868758787867,258
149331605295,258
895055474481,258
990561354207,258
801619141363,258
806114672684,258
852047844092,258
818384349114,258
874947674340,258
816152410117,258
832498783246,258
147215010133,258
870333970758,258
847932684469,258
811221377925,258
810055779759,258
871860094369,258
990978642367,258
846940049204,258
830954356818,258
872298018309,258
144771288848,258
994366436033,258
808653637302,258
889351238730,258
833576717414,258
893346626079,258
817538229516,258
903342120816,258
801785735647,258
894313978265,258
3957089037,258
850762523944,258
833781163674,258
878592378693,258
808240761748,258
150539412862,258
893172543264,258
867418740877,258
810752418824,258
825270951028,258
892681902973,258
838256395655,258
800310644322,258
823689322221,258
831357576885,258
147009447683,258
892437184696,258
899713819149,258
146418352612,258
821274325252,258
889068915742,258
912166600349,258
833649826237,258
896844222211,258
855582334800,258
144692912465,258
138961549849,258
809753763956,258
828304845840,258
894567694981,258
870333965403,258
868230293971,258
808789130301,258
149869228947,258
865225150716,258
149498292478,258
829058065545,258
902728705900,258
845873962157,258
144304414047,258
843393167016,258
885030324571,258
855923816329,258
903019845253,258
844739367022,258
133151476970,258
823486381909,258
867261351087,258
139733510791,258
809187857667,258
808381684591,258
894470554078,258
799323303160,258
838210960152,258
842081708834,258
847829444102,258
894209554885,258
833708154737,258
841360423947,258
809301633155,258
141157349572,258
816252012505,258
868221393554,258
833253023215,258
807595808292,258
831210418838,258
802341640927,258
155171043939,258
